"","x"
"16787",145.66
"16788",166.29
"16789",153.6
"16790",164.48
"16791",153.24
"16792",162.08
"16793",150.19
"16794",156.45
"16795",150.25
"16796",159.35
"16797",148.71
"16798",164.21
"16799",157.58
"16800",161.48
"16801",160.87
"16802",157.08
"16803",160.92
"16804",153.58
"16805",157.39
"16806",166.8
"16807",155.5
"16808",151.38
"16809",154.89
"16810",159.14
"16811",157.93
"16812",162.57
"16813",152.59
"16814",158.33
"16815",165.23
"16816",158.75
"16817",154.46
"16818",164.37
"16819",157.92
"16820",153.7
"16821",157.66
"16822",155.15
"16823",159.44
"16824",143.49
"16825",168.05
"16826",161.47
"16827",152.29
"16828",150.57
"16829",162.28
"16830",149.3
"16831",158.47
"16832",156.34
"16833",155.24
"16834",160.3
"16835",157.64
"16836",157.09
"16837",166.46
"16838",157.85
"16839",159.85
"16840",156.81
"16841",165.02
"16842",164.8
"16843",152.2
"16844",156.17
"16845",161.49
"16846",157.32
"16847",155.78
"16848",156.14
"16849",161.42
"16850",161.61
"16851",161.16
"16852",160.06
"16853",159.77
"16854",159.01
"16855",163.07
"16856",158.98
"16857",160.91
"16858",154.59
"16859",152.39
"16860",160.65
"16861",163.74
"16862",160.45
"16863",158.89
"16864",150.67
"16865",151.95
"16866",163.36
"16867",156.01
"16868",157.24
"16869",157.8
"16870",158.83
"16871",154.44
"16872",165.16
"16873",165.64
"16874",160.96
"16875",152.92
"16876",156.53
"16877",162.07
"16878",160.85
"16879",157.83
"16880",159.42
"16881",158.5
"16882",163.78
"16883",153.87
"16884",153.84
"16885",161.15
"16886",163.14
"16887",155.45
"16888",159.4
"16889",156.84
"16890",157.91
"16891",147.15
"16892",161.48
"16893",153.97
"16894",159.34
"16895",167.31
"16896",155.85
"16897",164.21
"16898",165.9
"16899",174.91
"16900",161.25
"16901",162.79
"16902",156.7
"16903",156.77
"16904",160.04
"16905",155.68
"16906",155.75
"16907",166.42
"16908",156.18
"16909",149.23
"16910",158.18
"16911",151.25
"16912",163.77
"16913",158.71
"16914",154.94
"16915",161.42
"16916",160.43
"16917",153.87
"16918",153.54
"16919",161.33
"16920",149.63
"16921",163.63
"16922",159.34
"16923",163.14
"16924",159.19
"16925",166.6
"16926",162.09
"16927",166.77
"16928",154.75
"16929",153.05
"16930",162.58
"16931",152.72
"16932",159.94
"16933",155.99
"16934",153.98
"16935",162.33
"16936",158.32
"16937",159.81
"16938",158.69
"16939",155.85
"16940",161.56
"16941",174.72
"16942",164.76
"16943",159.93
"16944",162.97
"16945",159.83
"16946",154.96
"16947",157.72
"16948",171.51
"16949",160.88
"16950",154.07
"16951",159.61
"16952",152.7
"16953",160.15
"16954",167.41
"16955",166.56
"16956",152.7
"16957",160.41
"16958",160.84
"16959",152.85
"16960",157.97
"16961",161.93
"16962",164.73
"16963",159.46
"16964",159.51
"16965",167.01
"16966",148.12
"16967",155.29
"16968",161.44
"16969",156.2
"16970",159.09
"16971",160.02
"16972",156.1
"16973",159.79
"16974",160.28
"16975",171.26
"16976",159.23
"16977",151.22
"16978",163.2
"16979",154.13
"16980",159.78
"16981",164.43
"16982",161.06
"16983",155.45
"16984",148.7
"16985",154.19
"16986",151.29
"16987",151.72
"16988",155.75
"16989",158.66
"16990",157.47
"16991",164.97
"16992",157.76
"16993",156.36
"16994",160.87
"16995",154.97
"16996",158.89
"16997",151.86
"16998",154.41
"16999",154.82
"17000",154.54
"17001",155.44
"17002",159.18
"17003",159.02
"17004",151.96
"17005",158.44
"17006",157.01
"17007",156.14
"17008",159.35
"17009",157.33
"17010",155.76
"17011",151.72
"17012",159.39
"17013",159.29
"17014",159.13
"17015",150.05
"17016",153.49
"17017",161.9
"17018",156.77
"17019",158.65
"17020",148.74
"17021",157.82
"17022",153.2
"17023",152.57
"17024",157.47
"17025",153.51
"17026",162.79
"17027",154.97
"17028",153.32
"17029",160.61
"17030",162.11
"17031",160.45
"17032",161.35
"17033",154.8
"17034",161.57
"17035",159.75
"17036",149.08
"17037",156.01
"17038",158.22
"17039",162.31
"17040",174.86
"17041",150.41
"17042",163.98
"17043",151.19
"17044",156.29
"17045",159.99
"17046",153.26
"17047",161.55
"17048",163.51
"17049",156.38
"17050",162.23
"17051",154.59
"17052",148.15
"17053",156.95
"17054",166.25
"17055",157.46
"17056",155.88
"17057",155.49
"17058",150.97
"17059",172.98
"17060",161.99
"17061",154.85
"17062",155.03
"17063",161.9
"17064",161.45
"17065",162.79
"17066",164.47
"17067",161.74
"17068",165.63
"17069",150.13
"17070",153.5
"17071",160.75
"17072",161.41
"17073",152.12
"17074",160.42
"17075",154.79
"17076",155.55
"17077",157.55
"17078",149.07
"17079",146.7
"17080",152.63
"17081",156.57
"17082",163.76
"17083",157.47
"17084",145.65
"17085",148.29
"17086",151.36
"17087",159.17
"17088",163.82
"17089",155.33
"17090",159.56
"17091",155.4
"17092",154
"17093",150.26
"17094",148.56
"17095",144.75
"17096",154.25
"17097",158.36
"17098",162.9
"17099",164.56
"17100",153.75
"17101",153.53
"17102",153
"17103",164.76
"17104",159.8
"17105",161.55
"17106",163.43
"17107",155.33
"17108",159.23
"17109",155.68
"17110",162.34
"17111",152.94
"17112",161.26
"17113",161.42
"17114",152.93
"17115",152.1
"17116",155.11
"17117",152.09
"17118",161.14
"17119",159.68
"17120",158.81
"17121",160.44
"17122",160.27
"17123",156.08
"17124",156.64
"17125",165.26
"17126",162.03
"17127",161.7
"17128",148.35
"17129",165.81
"17130",159.31
"17131",157.04
"17132",154.86
"17133",160.2
"17134",173.36
"17135",159.69
"17136",156.53
"17137",154.56
"17138",162.72
"17139",168.61
"17140",161.33
"17141",152.31
"17142",157.23
"17143",155.93
"17144",157.89
"17145",155.29
"17146",158.76
"17147",153.85
"17148",162.15
"17149",157.21
"17150",169.84
"17151",168.12
"17152",161.44
"17153",154.79
"17154",158.92
"17155",160.98
"17156",152.34
"17157",154.71
"17158",163.56
"17159",159.01
"17160",164.01
"17161",145.07
"17162",154.6
"17163",153.95
"17164",162.07
"17165",162.51
"17166",154.68
"17167",162.75
"17168",152.43
"17169",164.55
"17170",160.92
"17171",156.04
"17172",159.68
"17173",155.47
"17174",153.02
"17175",159.51
"17176",159.88
"17177",160.25
"17178",152.28
"17179",163.29
"17180",150.43
"17181",161.12
"17182",146.7
"17183",158.2
"17184",167.41
"17185",154.65
"17186",153.25
"17187",159.68
"17188",152.18
"17189",150.57
"17190",152.74
"17191",162.91
"17192",167.22
"17193",147.51
"17194",155.27
"17195",154.15
"17196",161.8
"17197",151.57
"17198",157.16
"17199",155.93
"17200",161.66
"17201",157.58
"17202",161.02
"17203",158.12
"17204",150.17
"17205",153.24
"17206",160.13
"17207",148.12
"17208",160.77
"17209",162.62
"17210",161.87
"17211",162.97
"17212",160.88
"17213",159.86
"17214",163.46
"17215",156.77
"17216",158.56
"17217",159.47
"17218",161.62
"17219",168.94
"17220",156.55
"17221",166.71
"17222",157.47
"17223",156.08
"17224",152.53
"17225",162
"17226",160.28
"17227",155.1
"17228",157.78
"17229",168.9
"17230",162.66
"17231",159.46
"17232",164.36
"17233",161.69
"17234",159.03
"17235",157.08
"17236",160.73
"17237",156.03
"17238",148.74
"17239",163.19
"17240",163.15
"17241",169.72
"17242",162.12
"17243",154.57
"17244",163.3
"17245",165.09
"17246",157.69
"17247",157.84
"17248",160
"17249",155.5
"17250",155.89
"17251",152.9
"17252",164.58
"17253",169.28
"17254",158.58
"17255",152.24
"17256",159.07
"17257",170.2
"17258",161.06
"17259",159.93
"17260",168.13
"17261",159.88
"17262",159.51
"17263",160.82
"17264",160.75
"17265",161.75
"17266",152.71
"17267",154.99
"17268",157.45
"17269",160.84
"17270",164.64
"17271",163.38
"17272",154.84
"17273",154.04
"17274",158.64
"17275",165.67
"17276",148.72
"17277",165.56
"17278",159.75
"17279",157.4
"17280",166.8
"17281",162.27
"17282",154.36
"17283",152.08
"17284",158.63
"17285",156.62
"17286",159.47
"17287",146.77
"17288",160.62
"17289",157.4
"17290",152.76
"17291",158.37
"17292",159.81
"17293",158.27
"17294",153.54
"17295",153.03
"17296",154.76
"17297",158.9
"17298",149.79
"17299",154.59
"17300",159.68
"17301",161.89
"17302",173.5
"17303",164.11
"17304",159.56
"17305",166.1
"17306",159.08
"17307",154.71
"17308",165.08
"17309",156.04
"17310",158.16
"17311",155.65
"17312",165.21
"17313",172.2
"17314",160.38
"17315",162.81
"17316",159.16
"17317",156.35
"17318",161.81
"17319",168.38
"17320",164.16
"17321",157.98
"17322",160.97
"17323",169.93
"17324",168.91
"17325",157.47
"17326",147.03
"17327",163.16
"17328",157.41
"17329",157.71
"17330",149.98
"17331",162.19
"17332",153.98
"17333",162.87
"17334",155.02
"17335",152.51
"17336",154.15
"17337",162.33
"17338",161.74
"17339",160.98
"17340",159.31
"17341",155.29
"17342",159.6
"17343",158.21
"17344",167.5
"17345",157.97
"17346",159.83
"17347",160.82
"17348",166.02
"17349",156.5
"17350",154.41
"17351",153.77
"17352",154.51
"17353",162.9
"17354",160.59
"17355",145.35
"17356",153.32
"17357",165.4
"17358",162.04
"17359",159.89
"17360",154.79
"17361",159.48
"17362",161.83
"17363",157.84
"17364",166.11
"17365",149.32
"17366",155.12
"17367",154.47
"17368",164.6
"17369",168.76
"17370",157.37
"17371",155.68
"17372",153.54
"17373",156.63
"17374",163.96
"17375",156.68
"17376",155.52
"17377",155.95
"17378",162.69
"17379",159.21
"17380",161.02
"17381",160.32
"17382",149.71
"17383",156.85
"17384",154.49
"17385",161.18
"17386",162.11
"17387",150.26
"17388",152.52
"17389",156.85
"17390",150.38
"17391",162.61
"17392",159.01
"17393",161.97
"17394",159.96
"17395",162.33
"17396",155.25
"17397",156.83
"17398",150.94
"17399",148.55
"17400",158.63
"17401",167.14
"17402",149.2
"17403",162.75
"17404",156.87
"17405",151.5
"17406",160.92
"17407",158.34
"17408",160.92
"17409",160.91
"17410",160.51
"17411",152.69
"17412",159.92
"17413",163.76
"17414",156.75
"17415",159.39
"17416",158.63
"17417",163.73
"17418",160.57
"17419",151.21
"17420",161.47
"17421",164.32
"17422",154.79
"17423",165.72
"17424",159.3
"17425",154.8
"17426",154.34
"17427",153.45
"17428",159.66
"17429",160.84
"17430",160.46
"17431",160.53
"17432",158.12
"17433",162.49
"17434",149.59
"17435",162.9
"17436",156.49
"17437",159.37
"17438",155.34
"17439",155.79
"17440",150.24
"17441",153.31
"17442",157.28
"17443",152.2
"17444",159.72
"17445",171.74
"17446",154.06
"17447",157.46
"17448",151.16
"17449",161.91
"17450",158.74
"17451",157.91
"17452",152.86
"17453",162.11
"17454",150.72
"17455",161.59
"17456",170.52
"17457",161.65
"17458",162.13
"17459",150.4
"17460",150.27
"17461",171.2
"17462",156.89
"17463",158.42
"17464",155.42
"17465",149.85
"17466",156.08
"17467",151.6
"17468",142.01
"17469",152.05
"17470",158.93
"17471",150.3
"17472",161.61
"17473",153.11
"17474",152.97
"17475",162.69
"17476",163.84
"17477",158.49
"17478",152.96
"17479",148.51
"17480",160.33
"17481",155.15
"17482",158.24
"17483",164.28
"17484",155.35
"17485",158.11
"17486",161.46
"17487",156.08
"17488",144.16
"17489",160.44
"17490",148.98
"17491",159.95
"17492",167.9
"17493",154.77
"17494",160.47
"17495",162.17
"17496",160.88
"17497",153.47
"17498",164.97
"17499",158.72
"17500",157.25
"17501",160.68
"17502",162.95
"17503",168.2
"17504",157.98
"17505",160.92
"17506",155.13
"17507",160.58
"17508",164.96
"17509",157.87
"17510",156.85
"17511",163.31
"17512",159.3
"17513",153.5
"17514",162.8
"17515",156.53
"17516",152.08
"17517",151.44
"17518",158.57
"17519",150.25
"17520",154.95
"17521",165.04
"17522",149.84
"17523",163.91
"17524",158.83
"17525",161.44
"17526",154.14
"17527",151.59
"17528",155.54
"17529",162.34
"17530",160.64
"17531",146.84
"17532",157.6
"17533",153.12
"17534",154.29
"17535",161.11
"17536",162.65
"17537",151.93
"17538",158.85
"17539",165.7
"17540",157.34
"17541",156.42
"17542",158.1
"17543",161.5
"17544",157.28
"17545",165.59
"17546",152.64
"17547",157.6
"17548",170.19
"17549",164.85
"17550",157.08
"17551",157.46
"17552",156.68
"17553",163.05
"17554",157.94
"17555",166.83
"17556",159.28
"17557",155.36
"17558",157.53
"17559",159.16
"17560",163.07
"17561",154.33
"17562",157.37
"17563",158.43
"17564",161.22
"17565",155.91
"17566",154.99
"17567",153.24
"17568",159.6
"17569",156.71
"17570",159.32
"17571",161.96
"17572",159.63
"17573",166.63
"17574",161.32
"17575",160.15
"17576",151.35
"17577",157.07
"17578",156.68
"17579",156.57
"17580",155.63
"17581",153.73
"17582",157.79
"17583",158.6
"17584",149.27
"17585",157.24
"17586",153.64
"17587",157.94
"17588",154.62
"17589",162.31
"17590",154.87
"17591",149.8
"17592",150.75
"17593",150.99
"17594",154.07
"17595",164.74
"17596",165.8
"17597",147.81
"17598",150.36
"17599",166.68
"17600",162.28
"17601",166.23
"17602",152.46
"17603",164.75
"17604",150.48
"17605",152.71
"17606",141.28
"17607",161.32
"17608",155.05
"17609",158.64
"17610",159.44
"17611",160.79
"17612",160.02
"17613",172.42
"17614",157.5
"17615",156.7
"17616",159.12
"17617",162.46
"17618",153.48
"17619",158.66
"17620",158.26
"17621",154.99
"17622",164.41
"17623",158.85
"17624",152.02
"17625",156.18
"17626",159.58
"17627",170.01
"17628",167.12
"17629",167.34
"17630",159.92
"17631",153.49
"17632",164.53
"17633",161.04
"17634",163.23
"17635",153.53
"17636",154.79
"17637",160.85
"17638",163.44
"17639",158.13
"17640",147.16
"17641",158.72
"17642",165.1
"17643",159.91
"17644",149.6
"17645",162.95
"17646",157.85
"17647",159.91
"17648",159.66
"17649",170.66
"17650",149.59
"17651",162.61
"17652",161.63
"17653",155.01
"17654",150.55
"17655",148.53
"17656",145.54
"17657",159.68
"17658",154.28
"17659",158.42
"17660",149.66
"17661",149.06
"17662",155.66
"17663",156.77
"17664",161.9
"17665",156.9
"17666",157.75
"17667",162.43
"17668",157.05
"17669",162.34
"17670",159.13
"17671",160.1
"17672",164.48
"17673",153.86
"17674",156.45
"17675",158.11
"17676",159.7
"17677",155.22
"17678",159.36
"17679",159.89
"17680",150.1
"17681",163.56
"17682",161.09
"17683",156.09
"17684",161.57
"17685",157.05
"17686",162.33
"17687",160.54
"17688",159.11
"17689",154.17
"17690",155.81
"17691",157.34
"17692",156.81
"17693",165.03
"17694",156.43
"17695",159.37
"17696",145.37
"17697",163.7
"17698",156.91
"17699",162.83
"17700",156.49
"17701",158.86
"17702",161.3
"17703",151.78
"17704",153.65
"17705",170.18
"17706",152.14
"17707",157.39
"17708",153.98
"17709",162.48
"17710",157.81
"17711",152.86
"17712",162.31
"17713",159.98
"17714",156.11
"17715",156.12
"17716",156.69
"17717",163.43
"17718",156.64
"17719",156.91
"17720",157.64
"17721",159.06
"17722",167.62
"17723",164.42
"17724",158.44
"17725",155.18
"17726",154.11
"17727",160.26
"17728",162.53
"17729",163.16
"17730",165.41
"17731",147.96
"17732",149.13
"17733",170.95
"17734",168.43
"17735",162.24
"17736",160.64
"17737",169.94
"17738",153.51
"17739",162.28
"17740",165.35
"17741",148.24
"17742",152.62
"17743",145.74
"17744",157.89
"17745",153.89
"17746",169.72
"17747",161.1
"17748",155.31
"17749",150.12
"17750",154.85
"17751",157.59
"17752",154.61
"17753",155.83
"17754",161.43
"17755",156.55
"17756",161.63
"17757",150
"17758",165.74
"17759",164.16
"17760",159.24
"17761",161.1
"17762",150.35
"17763",154.5
"17764",160.19
"17765",156.97
"17766",163.23
"17767",159.57
"17768",153.46
"17769",159.15
"17770",158.72
"17771",148.83
"17772",159.44
"17773",156.19
"17774",157.75
"17775",168.34
"17776",153.31
"17777",156.96
"17778",160.6
"17779",166.66
"17780",161.07
"17781",161.76
"17782",165.68
"17783",157.53
"17784",160.33
"17785",161.69
"17786",161.4
"17787",158.69
"17788",160.33
"17789",154.38
"17790",156.82
"17791",158.57
"17792",162.82
"17793",158
"17794",157.85
"17795",159.5
"17796",149.94
"17797",165.87
"17798",157.42
"17799",163.76
"17800",156.76
"17801",168.08
"17802",150.58
"17803",153.71
"17804",153.25
"17805",153.28
"17806",163.91
"17807",162.5
"17808",167.31
"17809",158.5
"17810",156.24
"17811",159.58
"17812",163.46
"17813",146.76
"17814",157.74
"17815",161.99
"17816",160.65
"17817",165.01
"17818",153.21
"17819",158.36
"17820",158.95
"17821",155.18
"17822",157.18
"17823",153.09
"17824",151.35
"17825",159.98
"17826",167.84
"17827",154.11
"17828",153.74
"17829",159.23
"17830",158.99
"17831",156.67
"17832",162.66
"17833",160.86
"17834",150.96
"17835",145.02
"17836",165.87
"17837",160.71
"17838",154.58
"17839",158.27
"17840",157.7
"17841",161.77
"17842",154.44
"17843",153.34
"17844",151.48
"17845",148.98
"17846",155.36
"17847",162.35
"17848",153.58
"17849",154.04
"17850",154.87
"17851",155.62
"17852",152.12
"17853",150.78
"17854",165.93
"17855",143.91
"17856",152.14
"17857",162.74
"17858",158.39
"17859",150.04
"17860",154.9
"17861",160.05
"17862",156.31
"17863",157.07
"17864",153.32
"17865",154.46
"17866",147.17
